Trdmnt,SL,SM,SH,BL,BM,BH,N_SL,N_SM,N_SH,N_BL,N_BM,N_BH
2024-06,-0.09975407358483283,-0.09518413686612365,-0.08592418841724794,-0.05585264429675005,-0.05212286788187085,-0.006816808465321621,468,506,255,272,480,482
2024-07,0.02403621472318206,-0.003871209011509113,0.002971486377746511,0.026369776844163372,0.0004691450760636713,-0.007874246875460199,534,521,204,221,488,552
2024-08,-0.03743857226752451,-0.038335589171153484,-0.041402189461058427,-0.050283468779264213,-0.03234492744132613,-0.022276467158659337,534,520,204,221,488,552
2024-09,0.21172157782556394,0.18901579828085752,0.18072183920892962,0.2080552905905521,0.2042581626598164,0.1548722118647858,533,520,204,221,488,552
2024-10,0.09706263205446719,0.03229047511115319,0.02043954753772301,0.06398100397433515,-0.030650031477077847,-0.0404087164576826,533,520,204,221,488,552
2024-11,0.054001029973079435,0.07336157968529075,0.057185298980166895,0.011324254211023016,0.005272423515370079,0.0010055907868871984,534,520,204,221,488,552
2024-12,-0.05205909472048443,-0.03736107247157401,-0.030944030166719934,-0.0293169525914962,-0.008817807027477729,0.03242262061554168,534,520,204,221,488,552
2025-01,-0.017456644148525418,-0.006211481641966407,-0.02496023563088458,-0.02294872838968345,-0.030669161361537762,-0.02494736564401035,534,520,204,221,488,552
2025-02,0.08138272877674471,0.05504144124434802,0.0413310260363534,0.05867263327122996,0.033397609445356816,-0.003194609231602995,534,520,204,221,488,552
2025-03,-0.007037421072994085,0.013675642920960327,0.02157063525300388,-0.014224794112525571,0.003272402404899217,0.01673285729561161,534,520,204,220,488,552
2025-04,-0.019957887518465965,-0.008117209372759978,-0.017271717357728634,-0.02013962880736302,-0.0288999394336357,-0.02254282046035344,534,520,204,220,487,552
2025-05,0.0647723888036298,0.05160435142657363,0.05424830825886387,0.011257484056068509,0.011879297981150828,0.028901420516572216,533,520,204,219,487,551
2025-06,0.05230932499288477,0.046635697822513,0.03813428400050154,0.03968841138408629,0.023436400406963532,0.03375086272976027,534,520,204,219,487,551
2025-07,0.033851556216777365,0.041223938055947096,0.05382653697560384,0.06201470815048549,0.03627120636804111,0.03913437699224861,468,491,253,259,479,473
2025-08,0.06445080919101241,0.05973128158313246,0.0498991874354494,0.14100722367505605,0.09137186662995417,0.053442895769781944,468,490,253,259,479,473
2025-09,-0.0073678923082008485,0.006610077318858091,0.004933899187552147,-0.002028982112224028,0.03893170865247374,-0.01155548191677011,468,490,253,258,479,473
2025-10,0.02349646736456563,0.023086909302380523,0.03053051066367211,-0.010804143771147788,-0.018096161414447882,0.046934840945344496,468,490,253,258,479,473
2025-11,0.01771554201988821,0.005431540785342705,-0.0050644483872052575,-0.040245865186651096,-0.035832045068543206,-0.001005748608143468,468,490,253,258,479,473
2025-12,0.01786039481234382,0.022102340485734544,0.020083563794257384,0.06192368195215816,0.02960813339191264,0.017791081939967684,468,490,253,258,479,473
